"Country","Year","Age","mx","Sex","class","Age_class","mx_c"
"A&M",1975,95,0.445717296,"Female",20,"95-99",0.497193660533835
"A&M",1975,95,0.437727528,"Male",20,"95-99",0.486017110048611
"A&M",1975,96,0.490345448,"Female",20,"95-99",0.497193660533835
"A&M",1975,96,0.478344784,"Male",20,"95-99",0.486017110048611
"A&M",1975,97,0.538424801,"Female",20,"95-99",0.497193660533835
"A&M",1975,97,0.522259273,"Male",20,"95-99",0.486017110048611
"A&M",1975,98,0.589989203,"Female",20,"95-99",0.497193660533835
"A&M",1975,98,0.569675662,"Male",20,"95-99",0.486017110048611
"A&M",1975,99,0.645009439,"Female",20,"95-99",0.497193660533835
"A&M",1975,99,0.620805831,"Male",20,"95-99",0.486017110048611
"A&M",1976,0,0.017406244,"Female",0,"0-0",0.017406244
"A&M",1976,0,0.020077154,"Male",0,"0-0",0.020077154
"A&M",1976,1,0.000920494,"Female",1,"1-4",0.00055280768824215
"A&M",1976,1,0.001016557,"Male",1,"1-4",0.000695440650874193
"A&M",1976,2,0.000612448,"Female",1,"1-4",0.00055280768824215
"A&M",1976,2,0.000731668,"Male",1,"1-4",0.000695440650874193
"A&M",1976,3,0.000406863,"Female",1,"1-4",0.00055280768824215
"A&M",1976,3,0.000561458,"Male",1,"1-4",0.000695440650874193
"A&M",1976,4,0.000286431,"Female",1,"1-4",0.00055280768824215
"A&M",1976,4,0.000476173,"Male",1,"1-4",0.000695440650874193
"A&M",1976,5,0.000272697,"Female",2,"5-9",0.000254047426977136
"A&M",1976,5,0.000491811,"Male",2,"5-9",0.000456937987821845
"A&M",1976,6,0.000276528,"Female",2,"5-9",0.000254047426977136
"A&M",1976,6,0.000506598,"Male",2,"5-9",0.000456937987821845
"A&M",1976,7,0.000276798,"Female",2,"5-9",0.000254047426977136
"A&M",1976,7,0.000482476,"Male",2,"5-9",0.000456937987821845
"A&M",1976,8,0.00024554,"Female",2,"5-9",0.000254047426977136
"A&M",1976,8,0.000428512,"Male",2,"5-9",0.000456937987821845
"A&M",1976,9,0.000202911,"Female",2,"5-9",0.000254047426977136
"A&M",1976,9,0.000380502,"Male",2,"5-9",0.000456937987821845
"A&M",1976,10,0.000170545,"Female",3,"10-14",0.000202569718398248
"A&M",1976,10,0.000354403,"Male",3,"10-14",0.000394273428906491
"A&M",1976,11,0.000181967,"Female",3,"10-14",0.000202569718398248
"A&M",1976,11,0.000359124,"Male",3,"10-14",0.000394273428906491
"A&M",1976,12,0.000216924,"Female",3,"10-14",0.000202569718398248
"A&M",1976,12,0.000369168,"Male",3,"10-14",0.000394273428906491
"A&M",1976,13,0.000224745,"Female",3,"10-14",0.000202569718398248
"A&M",1976,13,0.000402131,"Male",3,"10-14",0.000394273428906491
"A&M",1976,14,0.000220724,"Female",3,"10-14",0.000202569718398248
"A&M",1976,14,0.000493062,"Male",3,"10-14",0.000394273428906491
"A&M",1976,15,0.000229226,"Female",4,"15-19",0.000287807693352665
"A&M",1976,15,0.000623084,"Male",4,"15-19",0.000888748664514972
"A&M",1976,16,0.000249531,"Female",4,"15-19",0.000287807693352665
"A&M",1976,16,0.000819075,"Male",4,"15-19",0.000888748664514972
"A&M",1976,17,0.000294403,"Female",4,"15-19",0.000287807693352665
"A&M",1976,17,0.000975195,"Male",4,"15-19",0.000888748664514972
"A&M",1976,18,0.000331675,"Female",4,"15-19",0.000287807693352665
"A&M",1976,18,0.001039931,"Male",4,"15-19",0.000888748664514972
"A&M",1976,19,0.000340788,"Female",4,"15-19",0.000287807693352665
"A&M",1976,19,0.001006456,"Male",4,"15-19",0.000888748664514972
"A&M",1976,20,0.000326513,"Female",5,"20-24",0.000416720612687233
"A&M",1976,20,0.000970751,"Male",5,"20-24",0.000981124395575237
"A&M",1976,21,0.000351472,"Female",5,"20-24",0.000416720612687233
"A&M",1976,21,0.000951312,"Male",5,"20-24",0.000981124395575237
"A&M",1976,22,0.000404602,"Female",5,"20-24",0.000416720612687233
"A&M",1976,22,0.000964015,"Male",5,"20-24",0.000981124395575237
"A&M",1976,23,0.000481556,"Female",5,"20-24",0.000416720612687233
"A&M",1976,23,0.001015105,"Male",5,"20-24",0.000981124395575237
"A&M",1976,24,0.000530301,"Female",5,"20-24",0.000416720612687233
"A&M",1976,24,0.001007407,"Male",5,"20-24",0.000981124395575237
"A&M",1976,25,0.000542297,"Female",6,"25-29",0.000540922426839917
"A&M",1976,25,0.000935117,"Male",6,"25-29",0.00101991027586582
"A&M",1976,26,0.000538775,"Female",6,"25-29",0.000540922426839917
"A&M",1976,26,0.000940172,"Male",6,"25-29",0.00101991027586582
"A&M",1976,27,0.000554194,"Female",6,"25-29",0.000540922426839917
"A&M",1976,27,0.001004314,"Male",6,"25-29",0.00101991027586582
"A&M",1976,28,0.000543998,"Female",6,"25-29",0.000540922426839917
"A&M",1976,28,0.001078101,"Male",6,"25-29",0.00101991027586582
"A&M",1976,29,0.000524157,"Female",6,"25-29",0.000540922426839917
"A&M",1976,29,0.001150672,"Male",6,"25-29",0.00101991027586582
"A&M",1976,30,0.000492131,"Female",7,"30-34",0.000630074287421376
"A&M",1976,30,0.001109585,"Male",7,"30-34",0.0010499317119925
"A&M",1976,31,0.000482496,"Female",7,"30-34",0.000630074287421376
"A&M",1976,31,0.000996817,"Male",7,"30-34",0.0010499317119925
"A&M",1976,32,0.000578858,"Female",7,"30-34",0.000630074287421376
"A&M",1976,32,0.000975185,"Male",7,"30-34",0.0010499317119925
"A&M",1976,33,0.000726244,"Female",7,"30-34",0.000630074287421376
"A&M",1976,33,0.00102045,"Male",7,"30-34",0.0010499317119925
"A&M",1976,34,0.000880988,"Female",7,"30-34",0.000630074287421376
"A&M",1976,34,0.00114018,"Male",7,"30-34",0.0010499317119925
"A&M",1976,35,0.000972553,"Female",8,"35-39",0.00103482905107699
"A&M",1976,35,0.001285206,"Male",8,"35-39",0.00162982383541089
"A&M",1976,36,0.001043574,"Female",8,"35-39",0.00103482905107699
"A&M",1976,36,0.001438494,"Male",8,"35-39",0.00162982383541089
"A&M",1976,37,0.001025426,"Female",8,"35-39",0.00103482905107699
"A&M",1976,37,0.001583613,"Male",8,"35-39",0.00162982383541089
"A&M",1976,38,0.001032543,"Female",8,"35-39",0.00103482905107699
"A&M",1976,38,0.001795591,"Male",8,"35-39",0.00162982383541089
"A&M",1976,39,0.001094699,"Female",8,"35-39",0.00103482905107699
"A&M",1976,39,0.002036953,"Male",8,"35-39",0.00162982383541089
"A&M",1976,40,0.001198328,"Female",9,"40-44",0.00156976867234811
"A&M",1976,40,0.002248636,"Male",9,"40-44",0.00289774790636822
"A&M",1976,41,0.001349801,"Female",9,"40-44",0.00156976867234811
"A&M",1976,41,0.002500654,"Male",9,"40-44",0.00289774790636822
"A&M",1976,42,0.001597405,"Female",9,"40-44",0.00156976867234811
"A&M",1976,42,0.002823061,"Male",9,"40-44",0.00289774790636822
"A&M",1976,43,0.001808244,"Female",9,"40-44",0.00156976867234811
"A&M",1976,43,0.003274766,"Male",9,"40-44",0.00289774790636822
"A&M",1976,44,0.00189271,"Female",9,"40-44",0.00156976867234811
"A&M",1976,44,0.00363527,"Male",9,"40-44",0.00289774790636822
"A&M",1976,45,0.00193453,"Female",10,"45-49",0.00224883288456194
"A&M",1976,45,0.004159961,"Male",10,"45-49",0.00492806716779996
"A&M",1976,46,0.002021382,"Female",10,"45-49",0.00224883288456194
"A&M",1976,46,0.004657359,"Male",10,"45-49",0.00492806716779996
"A&M",1976,47,0.002274856,"Female",10,"45-49",0.00224883288456194
"A&M",1976,47,0.004981145,"Male",10,"45-49",0.00492806716779996
"A&M",1976,48,0.002438691,"Female",10,"45-49",0.00224883288456194
"A&M",1976,48,0.005299357,"Male",10,"45-49",0.00492806716779996
"A&M",1976,49,0.002584066,"Female",10,"45-49",0.00224883288456194
"A&M",1976,49,0.005563839,"Male",10,"45-49",0.00492806716779996
"A&M",1976,50,0.002763996,"Female",11,"50-54",0.00341221399446911
"A&M",1976,50,0.006052047,"Male",11,"50-54",0.00747228633279952
"A&M",1976,51,0.003071823,"Female",11,"50-54",0.00341221399446911
"A&M",1976,51,0.00707517,"Male",11,"50-54",0.00747228633279952
"A&M",1976,52,0.003457581,"Female",11,"50-54",0.00341221399446911
"A&M",1976,52,0.007756554,"Male",11,"50-54",0.00747228633279952
"A&M",1976,53,0.003758023,"Female",11,"50-54",0.00341221399446911
"A&M",1976,53,0.008040428,"Male",11,"50-54",0.00747228633279952
"A&M",1976,54,0.004003604,"Female",11,"50-54",0.00341221399446911
"A&M",1976,54,0.008520406,"Male",11,"50-54",0.00747228633279952
"A&M",1976,55,0.003951507,"Female",12,"55-59",0.00459235340267241
"A&M",1976,55,0.008946087,"Male",12,"55-59",0.0106614362982052
"A&M",1976,56,0.00407474,"Female",12,"55-59",0.00459235340267241
"A&M",1976,56,0.00961223,"Male",12,"55-59",0.0106614362982052
"A&M",1976,57,0.00445535,"Female",12,"55-59",0.00459235340267241
"A&M",1976,57,0.010742697,"Male",12,"55-59",0.0106614362982052
"A&M",1976,58,0.005214864,"Female",12,"55-59",0.00459235340267241
"A&M",1976,58,0.012320507,"Male",12,"55-59",0.0106614362982052
"A&M",1976,59,0.006001956,"Female",12,"55-59",0.00459235340267241
"A&M",1976,59,0.013506524,"Male",12,"55-59",0.0106614362982052
"A&M",1976,60,0.007343024,"Female",13,"60-64",0.00896701459290395
"A&M",1976,60,0.015433669,"Male",13,"60-64",0.0192307755843931
"A&M",1976,61,0.008386408,"Female",13,"60-64",0.00896701459290395
"A&M",1976,61,0.017102335,"Male",13,"60-64",0.0192307755843931
"A&M",1976,62,0.009360584,"Female",13,"60-64",0.00896701459290395
"A&M",1976,62,0.018251368,"Male",13,"60-64",0.0192307755843931
"A&M",1976,63,0.009626981,"Female",13,"60-64",0.00896701459290395
"A&M",1976,63,0.02143278,"Male",13,"60-64",0.0192307755843931
"A&M",1976,64,0.010060982,"Female",13,"60-64",0.00896701459290395
"A&M",1976,64,0.023929623,"Male",13,"60-64",0.0192307755843931
"A&M",1976,65,0.010610644,"Female",14,"65-69",0.0142131325473786
"A&M",1976,65,0.025744555,"Male",14,"65-69",0.0303518933819213
"A&M",1976,66,0.012071518,"Female",14,"65-69",0.0142131325473786
"A&M",1976,66,0.027305207,"Male",14,"65-69",0.0303518933819213
"A&M",1976,67,0.013956835,"Female",14,"65-69",0.0142131325473786
"A&M",1976,67,0.029873369,"Male",14,"65-69",0.0303518933819213
"A&M",1976,68,0.016733345,"Female",14,"65-69",0.0142131325473786
"A&M",1976,68,0.032946825,"Male",14,"65-69",0.0303518933819213
"A&M",1976,69,0.018665858,"Female",14,"65-69",0.0142131325473786
"A&M",1976,69,0.037552699,"Male",14,"65-69",0.0303518933819213
"A&M",1976,70,0.020822369,"Female",15,"70-74",0.029338372469181
"A&M",1976,70,0.040621421,"Male",15,"70-74",0.0522291419794664
"A&M",1976,71,0.024697129,"Female",15,"70-74",0.029338372469181
"A&M",1976,71,0.046479552,"Male",15,"70-74",0.0522291419794664
"A&M",1976,72,0.028785403,"Female",15,"70-74",0.029338372469181
"A&M",1976,72,0.051833114,"Male",15,"70-74",0.0522291419794664
"A&M",1976,73,0.034927246,"Female",15,"70-74",0.029338372469181
"A&M",1976,73,0.060047777,"Male",15,"70-74",0.0522291419794664
"A&M",1976,74,0.041172097,"Female",15,"70-74",0.029338372469181
"A&M",1976,74,0.068175013,"Male",15,"70-74",0.0522291419794664
"A&M",1976,75,0.045365729,"Female",16,"75-79",0.0566540442846249
"A&M",1976,75,0.070476328,"Male",16,"75-79",0.0796556677382716
"A&M",1976,76,0.048802378,"Female",16,"75-79",0.0566540442846249
"A&M",1976,76,0.072710767,"Male",16,"75-79",0.0796556677382716
"A&M",1976,77,0.056443587,"Female",16,"75-79",0.0566540442846249
"A&M",1976,77,0.079719497,"Male",16,"75-79",0.0796556677382716
"A&M",1976,78,0.065475856,"Female",16,"75-79",0.0566540442846249
"A&M",1976,78,0.088756539,"Male",16,"75-79",0.0796556677382716
"A&M",1976,79,0.074571413,"Female",16,"75-79",0.0566540442846249
"A&M",1976,79,0.09868381,"Male",16,"75-79",0.0796556677382716
"A&M",1976,80,0.082816128,"Female",17,"80-84",0.0999021422033179
"A&M",1976,80,0.10830713,"Male",17,"80-84",0.1265269575987
"A&M",1976,81,0.08934961,"Female",17,"80-84",0.0999021422033179
"A&M",1976,81,0.116436596,"Male",17,"80-84",0.1265269575987
"A&M",1976,82,0.100156182,"Female",17,"80-84",0.0999021422033179
"A&M",1976,82,0.127891396,"Male",17,"80-84",0.1265269575987
"A&M",1976,83,0.112233503,"Female",17,"80-84",0.0999021422033179
"A&M",1976,83,0.140415571,"Male",17,"80-84",0.1265269575987
"A&M",1976,84,0.125719539,"Female",17,"80-84",0.0999021422033179
"A&M",1976,84,0.154096813,"Male",17,"80-84",0.1265269575987
"A&M",1976,85,0.140764586,"Female",18,"85-89",0.171527034460452
"A&M",1976,85,0.169025143,"Male",18,"85-89",0.197333920994036
"A&M",1976,86,0.157533565,"Female",18,"85-89",0.171527034460452
"A&M",1976,86,0.185301119,"Male",18,"85-89",0.197333920994036
"A&M",1976,87,0.1762038,"Female",18,"85-89",0.171527034460452
"A&M",1976,87,0.203024197,"Male",18,"85-89",0.197333920994036
"A&M",1976,88,0.196963022,"Female",18,"85-89",0.171527034460452
"A&M",1976,88,0.222301056,"Male",18,"85-89",0.197333920994036
"A&M",1976,89,0.220014851,"Female",18,"85-89",0.171527034460452
"A&M",1976,89,0.243238037,"Male",18,"85-89",0.197333920994036
"A&M",1976,90,0.245570772,"Female",19,"90-94",0.289553238959019
"A&M",1976,90,0.265948265,"Male",19,"90-94",0.302879499274228
"A&M",1976,91,0.273859894,"Female",19,"90-94",0.289553238959019
"A&M",1976,91,0.290545461,"Male",19,"90-94",0.302879499274228
"A&M",1976,92,0.305110441,"Female",19,"90-94",0.289553238959019
"A&M",1976,92,0.317141642,"Male",19,"90-94",0.302879499274228
"A&M",1976,93,0.339565,"Female",19,"90-94",0.289553238959019
"A&M",1976,93,0.345851091,"Male",19,"90-94",0.302879499274228
"A&M",1976,94,0.377464602,"Female",19,"90-94",0.289553238959019
"A&M",1976,94,0.376784405,"Male",19,"90-94",0.302879499274228
"A&M",1976,95,0.41645126,"Female",20,"95-99",0.46626833993662
"A&M",1976,95,0.412587855,"Male",20,"95-99",0.459479311172881
"A&M",1976,96,0.458665256,"Female",20,"95-99",0.46626833993662
"A&M",1976,96,0.451382453,"Male",20,"95-99",0.459479311172881
"A&M",1976,97,0.504185766,"Female",20,"95-99",0.46626833993662
"A&M",1976,97,0.493363839,"Male",20,"95-99",0.459479311172881
"A&M",1976,98,0.553053589,"Female",20,"95-99",0.46626833993662
"A&M",1976,98,0.538732816,"Male",20,"95-99",0.459479311172881
"A&M",1976,99,0.605252922,"Female",20,"95-99",0.46626833993662
"A&M",1976,99,0.587697813,"Male",20,"95-99",0.459479311172881
"A&M",1977,0,0.016695457,"Female",0,"0-0",0.016695457
"A&M",1977,0,0.019958523,"Male",0,"0-0",0.019958523
"A&M",1977,1,0.000839742,"Female",1,"1-4",0.000505022173320066
"A&M",1977,1,0.000897863,"Male",1,"1-4",0.000642891080844622
"A&M",1977,2,0.000571783,"Female",1,"1-4",0.000505022173320066
"A&M",1977,2,0.000668994,"Male",1,"1-4",0.000642891080844622
"A&M",1977,3,0.000377741,"Female",1,"1-4",0.000505022173320066
"A&M",1977,3,0.000538835,"Male",1,"1-4",0.000642891080844622
"A&M",1977,4,0.000253552,"Female",1,"1-4",0.000505022173320066
"A&M",1977,4,0.000475883,"Male",1,"1-4",0.000642891080844622
"A&M",1977,5,0.000215893,"Female",2,"5-9",0.000209940926452586
"A&M",1977,5,0.000484577,"Male",2,"5-9",0.000440091658427956
"A&M",1977,6,0.000208572,"Female",2,"5-9",0.000209940926452586
"A&M",1977,6,0.000486738,"Male",2,"5-9",0.000440091658427956
"A&M",1977,7,0.000216663,"Female",2,"5-9",0.000209940926452586
"A&M",1977,7,0.000467079,"Male",2,"5-9",0.000440091658427956
"A&M",1977,8,0.000208662,"Female",2,"5-9",0.000209940926452586
"A&M",1977,8,0.000404982,"Male",2,"5-9",0.000440091658427956
"A&M",1977,9,0.00020039,"Female",2,"5-9",0.000209940926452586
"A&M",1977,9,0.000362536,"Male",2,"5-9",0.000440091658427956
"A&M",1977,10,0.000196529,"Female",3,"10-14",0.000213385410255774
"A&M",1977,10,0.000335926,"Male",3,"10-14",0.00041878739420545
"A&M",1977,11,0.000203291,"Female",3,"10-14",0.000213385410255774
"A&M",1977,11,0.000352792,"Male",3,"10-14",0.00041878739420545
"A&M",1977,12,0.000209882,"Female",3,"10-14",0.000213385410255774
"A&M",1977,12,0.000388966,"Male",3,"10-14",0.00041878739420545
"A&M",1977,13,0.000219004,"Female",3,"10-14",0.000213385410255774
"A&M",1977,13,0.000456424,"Male",3,"10-14",0.00041878739420545
"A&M",1977,14,0.000239149,"Female",3,"10-14",0.000213385410255774
"A&M",1977,14,0.000563359,"Male",3,"10-14",0.00041878739420545
"A&M",1977,15,0.000291252,"Female",4,"15-19",0.000333713730788334
"A&M",1977,15,0.000694351,"Male",4,"15-19",0.000876389649129962
"A&M",1977,16,0.000339918,"Female",4,"15-19",0.000333713730788334
"A&M",1977,16,0.000820837,"Male",4,"15-19",0.000876389649129962
"A&M",1977,17,0.000357624,"Female",4,"15-19",0.000333713730788334
"A&M",1977,17,0.000923306,"Male",4,"15-19",0.000876389649129962
"A&M",1977,18,0.000354373,"Female",4,"15-19",0.000333713730788334
"A&M",1977,18,0.00099046,"Male",4,"15-19",0.000876389649129962
"A&M",1977,19,0.000325373,"Female",4,"15-19",0.000333713730788334
"A&M",1977,19,0.000966427,"Male",4,"15-19",0.000876389649129962
"A&M",1977,20,0.000309288,"Female",5,"20-24",0.000398306807140521
"A&M",1977,20,0.0009697,"Male",5,"20-24",0.000993039398372223
"A&M",1977,21,0.000342068,"Female",5,"20-24",0.000398306807140521
"A&M",1977,21,0.000996336,"Male",5,"20-24",0.000993039398372223
"A&M",1977,22,0.000415526,"Female",5,"20-24",0.000398306807140521
"A&M",1977,22,0.001007698,"Male",5,"20-24",0.000993039398372223
"A&M",1977,23,0.000462697,"Female",5,"20-24",0.000398306807140521
"A&M",1977,23,0.000999469,"Male",5,"20-24",0.000993039398372223
"A&M",1977,24,0.00046832,"Female",5,"20-24",0.000398306807140521
"A&M",1977,24,0.000992542,"Male",5,"20-24",0.000993039398372223
"A&M",1977,25,0.000480856,"Female",6,"25-29",0.000523448268819246
"A&M",1977,25,0.000950852,"Male",6,"25-29",0.00103481801151021
"A&M",1977,26,0.000496653,"Female",6,"25-29",0.000523448268819246
"A&M",1977,26,0.000967548,"Male",6,"25-29",0.00103481801151021
"A&M",1977,27,0.000521976,"Female",6,"25-29",0.000523448268819246
"A&M",1977,27,0.001053885,"Male",6,"25-29",0.00103481801151021
"A&M",1977,28,0.000561898,"Female",6,"25-29",0.000523448268819246
"A&M",1977,28,0.001110416,"Male",6,"25-29",0.00103481801151021
"A&M",1977,29,0.000552733,"Female",6,"25-29",0.000523448268819246
"A&M",1977,29,0.001085489,"Male",6,"25-29",0.00103481801151021
"A&M",1977,30,0.000506338,"Female",7,"30-34",0.000638675230826909
"A&M",1977,30,0.000987868,"Male",7,"30-34",0.00101233736351336
"A&M",1977,31,0.000531341,"Female",7,"30-34",0.000638675230826909
"A&M",1977,31,0.000870189,"Male",7,"30-34",0.00101233736351336
"A&M",1977,32,0.000585521,"Female",7,"30-34",0.000638675230826909
"A&M",1977,32,0.000864634,"Male",7,"30-34",0.00101233736351336
"A&M",1977,33,0.000713444,"Female",7,"30-34",0.000638675230826909
"A&M",1977,33,0.001034495,"Male",7,"30-34",0.00101233736351336
"A&M",1977,34,0.000901096,"Female",7,"30-34",0.000638675230826909
"A&M",1977,34,0.001330985,"Male",7,"30-34",0.00101233736351336
"A&M",1977,35,0.000996977,"Female",8,"35-39",0.000942098417707225
"A&M",1977,35,0.001569311,"Male",8,"35-39",0.00173803804056347
"A&M",1977,36,0.000983944,"Female",8,"35-39",0.000942098417707225
"A&M",1977,36,0.001737398,"Male",8,"35-39",0.00173803804056347
"A&M",1977,37,0.000925098,"Female",8,"35-39",0.000942098417707225
"A&M",1977,37,0.001781596,"Male",8,"35-39",0.00173803804056347
"A&M",1977,38,0.000873371,"Female",8,"35-39",0.000942098417707225
"A&M",1977,38,0.00177812,"Male",8,"35-39",0.00173803804056347
"A&M",1977,39,0.000943865,"Female",8,"35-39",0.000942098417707225
"A&M",1977,39,0.001797084,"Male",8,"35-39",0.00173803804056347
"A&M",1977,40,0.001167701,"Female",9,"40-44",0.00156865535758545
"A&M",1977,40,0.001923609,"Male",9,"40-44",0.00281598614800821
"A&M",1977,41,0.001405437,"Female",9,"40-44",0.00156865535758545
"A&M",1977,41,0.002239355,"Male",9,"40-44",0.00281598614800821
"A&M",1977,42,0.001584495,"Female",9,"40-44",0.00156865535758545
"A&M",1977,42,0.00268819,"Male",9,"40-44",0.00281598614800821
"A&M",1977,43,0.001777008,"Female",9,"40-44",0.00156865535758545
"A&M",1977,43,0.003281398,"Male",9,"40-44",0.00281598614800821
"A&M",1977,44,0.001894393,"Female",9,"40-44",0.00156865535758545
"A&M",1977,44,0.003934831,"Male",9,"40-44",0.00281598614800821
"A&M",1977,45,0.002019237,"Female",10,"45-49",0.00233493839291611
"A&M",1977,45,0.004259378,"Male",10,"45-49",0.00483401591326726
"A&M",1977,46,0.002277983,"Female",10,"45-49",0.00233493839291611
"A&M",1977,46,0.004661498,"Male",10,"45-49",0.00483401591326726
"A&M",1977,47,0.002461367,"Female",10,"45-49",0.00233493839291611
"A&M",1977,47,0.004886881,"Male",10,"45-49",0.00483401591326726
"A&M",1977,48,0.002444195,"Female",10,"45-49",0.00233493839291611
"A&M",1977,48,0.00505198,"Male",10,"45-49",0.00483401591326726
"A&M",1977,49,0.002456535,"Female",10,"45-49",0.00233493839291611
"A&M",1977,49,0.005300815,"Male",10,"45-49",0.00483401591326726
"A&M",1977,50,0.002564806,"Female",11,"50-54",0.0033816207649845
"A&M",1977,50,0.005704279,"Male",11,"50-54",0.00721778704080106
"A&M",1977,51,0.002897815,"Female",11,"50-54",0.0033816207649845
"A&M",1977,51,0.006387577,"Male",11,"50-54",0.00721778704080106
"A&M",1977,52,0.003352293,"Female",11,"50-54",0.0033816207649845
"A&M",1977,52,0.007309368,"Male",11,"50-54",0.00721778704080106
